id,id_trabajador,fecha,dia_semana,hora_entrada,hora_salida,modificado
2467,56789012E,2024-04-10,Miércoles,06:56:19,14:50:19,false
2468,12345678A,2024-04-11,Jueves,07:14:36,15:03:14,false
2469,23456789B,2024-04-11,Jueves,07:15:57,14:59:41,false
2470,45678901D,2024-04-11,Jueves,07:04:55,15:03:28,false
2471,56789012E,2024-04-11,Jueves,07:13:30,15:00:56,false
2472,12345678A,2024-04-12,Viernes,07:15:57,15:04:24,false
2473,23456789B,2024-04-12,Viernes,07:12:57,15:00:45,false
2474,34567890C,2024-04-12,Viernes,06:52:54,14:50:53,false
2475,45678901D,2024-04-12,Viernes,06:55:34,15:14:07,false
2476,56789012E,2024-04-12,Viernes,06:50:22,14:56:14,false
2477,12345678A,2024-04-15,Lunes,07:04:30,14:46:01,false
2478,23456789B,2024-04-15,Lunes,07:07:41,14:52:28,false
2479,34567890C,2024-04-15,Lunes,06:57:21,14:56:44,false
2480,45678901D,2024-04-15,Lunes,07:09:35,15:05:04,false
2481,56789012E,2024-04-15,Lunes,07:03:36,14:53:31,false
2482,12345678A,2024-04-16,Martes,07:12:41,15:12:45,false
2483,23456789B,2024-04-16,Martes,07:03:19,14:50:57,false
2484,34567890C,2024-04-16,Martes,06:48:13,15:13:18,false
2485,45678901D,2024-04-16,Martes,06:55:08,14:45:12,false
2486,56789012E,2024-04-16,Martes,06:50:32,15:01:00,false
2487,12345678A,2024-04-17,Miércoles,07:08:15,14:46:11,false
2488,23456789B,2024-04-17,Miércoles,06:47:26,15:08:54,false
2489,34567890C,2024-04-17,Miércoles,07:05:19,14:45:00,false
2490,45678901D,2024-04-17,Miércoles,07:12:49,14:46:56,false
2491,56789012E,2024-04-17,Miércoles,06:48:38,15:03:37,false
2492,12345678A,2024-04-18,Jueves,07:04:47,15:12:55,false
2493,23456789B,2024-04-18,Jueves,06:48:45,15:11:54,false
2494,34567890C,2024-04-18,Jueves,07:05:40,14:56:39,false
2495,45678901D,2024-04-18,Jueves,07:08:44,14:52:11,false
2496,56789012E,2024-04-18,Jueves,07:06:49,15:02:22,false
2497,12345678A,2024-04-19,Viernes,07:05:22,15:04:21,false
2498,23456789B,2024-04-19,Viernes,07:02:24,14:49:15,false
2499,34567890C,2024-04-19,Viernes,06:49:30,15:07:22,false
2500,56789012E,2024-04-19,Viernes,06:55:01,15:02:20,false
2501,12345678A,2024-04-22,Lunes,07:01:08,15:12:40,false
2502,23456789B,2024-04-22,Lunes,06:59:50,14:57:02,false
2503,34567890C,2024-04-22,Lunes,06:58:36,14:47:29,false
2504,56789012E,2024-04-22,Lunes,07:07:41,14:46:10,false
2505,12345678A,2024-04-23,Martes,07:13:39,15:13:34,false
2506,23456789B,2024-04-23,Martes,07:06:49,15:08:46,false
2507,34567890C,2024-04-23,Martes,06:54:09,15:02:12,false
2508,45678901D,2024-04-23,Martes,07:00:52,14:47:13,false
2509,56789012E,2024-04-23,Martes,07:10:09,14:59:39,false
2510,12345678A,2024-04-24,Miércoles,06:48:07,14:46:30,false
2511,23456789B,2024-04-24,Miércoles,06:57:28,14:58:00,false
2512,34567890C,2024-04-24,Miércoles,07:01:56,15:13:23,false
2513,45678901D,2024-04-24,Miércoles,07:15:11,14:56:35,false
2514,56789012E,2024-04-24,Miércoles,07:06:16,14:46:52,false
2515,12345678A,2024-04-25,Jueves,07:09:06,14:45:39,false
2516,23456789B,2024-04-25,Jueves,06:53:33,14:54:16,false
2517,34567890C,2024-04-25,Jueves,06:59:14,15:03:40,false
2518,56789012E,2024-04-25,Jueves,07:12:03,14:56:27,false
2519,12345678A,2024-04-26,Viernes,07:15:58,15:00:01,false
2520,23456789B,2024-04-26,Viernes,07:10:37,14:48:36,false
2521,34567890C,2024-04-26,Viernes,06:48:59,14:46:55,false
2522,56789012E,2024-04-26,Viernes,06:49:37,14:48:19,false
2523,12345678A,2024-04-29,Lunes,07:08:58,15:13:44,false
2524,23456789B,2024-04-29,Lunes,07:07:46,14:47:15,false
2525,34567890C,2024-04-29,Lunes,07:15:23,14:49:06,false
2526,45678901D,2024-04-29,Lunes,07:07:26,15:01:12,false
2527,56789012E,2024-04-29,Lunes,07:14:11,14:49:11,false
2528,23456789B,2024-04-30,Martes,07:15:39,15:14:51,false
2529,34567890C,2024-04-30,Martes,06:54:34,15:13:54,false
2530,45678901D,2024-04-30,Martes,06:58:28,15:00:01,false
2531,56789012E,2024-04-30,Martes,06:54:22,14:49:18,false
2532,12345678A,2024-05-02,Jueves,07:10:53,14:52:47,false
2533,23456789B,2024-05-02,Jueves,06:48:37,15:10:47,false
2534,34567890C,2024-05-02,Jueves,07:06:39,14:49:57,false
2535,56789012E,2024-05-02,Jueves,07:08:56,15:10:29,false
2536,23456789B,2024-05-03,Viernes,06:55:05,15:11:46,false
2537,34567890C,2024-05-03,Viernes,07:13:32,15:08:10,false
2538,56789012E,2024-05-03,Viernes,06:58:48,15:13:49,false
2539,23456789B,2024-05-06,Lunes,07:06:47,15:15:02,false
2540,34567890C,2024-05-06,Lunes,07:15:55,15:06:02,false
2541,45678901D,2024-05-06,Lunes,07:08:19,15:07:39,false
2542,56789012E,2024-05-06,Lunes,07:14:37,14:54:27,false
2543,12345678A,2024-05-07,Martes,06:46:46,15:04:04,false
2544,23456789B,2024-05-07,Martes,07:07:52,15:07:50,false
2545,34567890C,2024-05-07,Martes,07:02:50,14:58:29,false
2546,45678901D,2024-05-07,Martes,07:07:46,15:06:19,false
2547,12345678A,2024-05-08,Miércoles,07:13:34,15:03:03,false
2548,23456789B,2024-05-08,Miércoles,07:00:58,15:04:29,false
2549,34567890C,2024-05-08,Miércoles,06:45:22,15:14:49,false
2550,45678901D,2024-05-08,Miércoles,06:49:56,14:52:23,false
2551,56789012E,2024-05-08,Miércoles,07:06:52,15:09:06,false
2552,12345678A,2024-05-09,Jueves,06:48:46,14:55:14,false
2553,23456789B,2024-05-09,Jueves,07:06:27,14:54:13,false
2554,34567890C,2024-05-09,Jueves,06:47:19,15:07:22,false
2555,45678901D,2024-05-09,Jueves,07:04:37,15:02:04,false
2556,12345678A,2024-05-10,Viernes,07:03:34,14:53:21,false
2557,34567890C,2024-05-10,Viernes,07:06:12,14:56:53,false
2558,45678901D,2024-05-10,Viernes,07:07:50,14:55:30,false
2559,56789012E,2024-05-10,Viernes,06:59:45,15:00:31,false
2560,12345678A,2024-05-13,Lunes,07:03:51,14:54:13,false
2561,23456789B,2024-05-13,Lunes,07:07:12,14:50:19,false
2562,34567890C,2024-05-13,Lunes,07:11:11,14:50:01,false
2563,45678901D,2024-05-13,Lunes,07:01:48,15:08:27,false
2564,56789012E,2024-05-13,Lunes,06:52:47,15:15:09,false
2565,12345678A,2024-05-14,Martes,07:11:53,14:55:10,false
2566,23456789B,2024-05-14,Martes,07:04:16,14:47:02,false
2567,34567890C,2024-05-14,Martes,07:14:46,14:57:45,false
2568,45678901D,2024-05-14,Martes,07:15:41,14:53:17,false
2569,12345678A,2024-05-15,Miércoles,07:10:59,15:03:43,false
2570,34567890C,2024-05-15,Miércoles,06:46:08,15:12:55,false
2571,45678901D,2024-05-15,Miércoles,07:10:20,14:47:22,false
2572,56789012E,2024-05-15,Miércoles,06:51:50,15:15:41,false
2573,12345678A,2024-05-16,Jueves,07:04:00,15:08:16,false
2574,23456789B,2024-05-16,Jueves,07:07:30,14:46:26,false
2575,34567890C,2024-05-16,Jueves,07:06:45,14:48:29,false
2576,56789012E,2024-05-16,Jueves,06:53:12,14:54:31,false
2577,12345678A,2024-05-17,Viernes,07:12:43,14:55:27,false
2578,34567890C,2024-05-17,Viernes,06:59:42,15:14:37,false
2579,45678901D,2024-05-17,Viernes,07:09:06,15:13:41,false
2580,56789012E,2024-05-17,Viernes,07:05:20,14:50:51,false
2581,12345678A,2024-05-20,Lunes,06:54:02,15:07:11,false
2582,23456789B,2024-05-20,Lunes,07:08:32,15:09:23,false
2583,34567890C,2024-05-20,Lunes,06:56:27,15:15:10,false
2584,45678901D,2024-05-20,Lunes,06:58:40,15:12:52,false
2585,56789012E,2024-05-20,Lunes,06:51:21,15:15:31,false
2586,12345678A,2024-05-21,Martes,07:09:19,14:57:46,false
2587,23456789B,2024-05-21,Martes,06:47:52,15:12:58,false
2588,34567890C,2024-05-21,Martes,06:46:29,14:53:18,false
2589,45678901D,2024-05-21,Martes,07:02:24,14:57:03,false
2590,56789012E,2024-05-21,Martes,07:06:00,15:07:36,false
2591,12345678A,2024-05-22,Miércoles,07:04:52,14:51:42,false
2592,34567890C,2024-05-22,Miércoles,06:45:58,15:03:28,false
2593,45678901D,2024-05-22,Miércoles,07:04:40,15:09:31,false
2594,56789012E,2024-05-22,Miércoles,06:57:55,14:56:00,false
2595,12345678A,2024-05-23,Jueves,06:47:50,14:46:49,false
2596,23456789B,2024-05-23,Jueves,06:54:39,14:54:12,false
2597,34567890C,2024-05-23,Jueves,06:59:18,14:50:20,false
2598,45678901D,2024-05-23,Jueves,06:59:26,14:58:10,false
2599,56789012E,2024-05-23,Jueves,07:09:48,14:57:12,false
2600,12345678A,2024-05-24,Viernes,07:11:16,14:55:26,false
2601,23456789B,2024-05-24,Viernes,06:48:10,15:11:15,false
2602,34567890C,2024-05-24,Viernes,07:14:08,15:00:13,false
2603,45678901D,2024-05-24,Viernes,06:45:54,15:03:48,false
2604,56789012E,2024-05-24,Viernes,06:46:37,15:13:39,false
2605,12345678A,2024-05-27,Lunes,06:52:42,15:06:28,false
2606,34567890C,2024-05-27,Lunes,06:49:11,15:09:56,false
2607,45678901D,2024-05-27,Lunes,07:13:49,14:54:51,false
2608,56789012E,2024-05-27,Lunes,06:50:40,14:56:01,false
2609,12345678A,2024-05-28,Martes,06:55:09,15:00:22,false
2610,23456789B,2024-05-28,Martes,07:04:11,15:11:25,false
2611,34567890C,2024-05-28,Martes,07:06:35,14:53:49,false
2612,45678901D,2024-05-28,Martes,07:15:44,14:49:32,false
2613,56789012E,2024-05-28,Martes,06:53:23,14:45:03,false
2614,12345678A,2024-05-29,Miércoles,06:53:01,15:14:08,false
2615,23456789B,2024-05-29,Miércoles,06:56:07,14:59:50,false
2616,34567890C,2024-05-29,Miércoles,06:50:49,14:58:13,false
2617,56789012E,2024-05-29,Miércoles,06:59:48,15:05:06,false
2618,12345678A,2024-05-30,Jueves,07:02:58,15:12:52,false
2619,34567890C,2024-05-30,Jueves,06:50:02,14:50:52,false
2620,45678901D,2024-05-30,Jueves,06:56:49,15:01:35,false
2621,56789012E,2024-05-30,Jueves,06:48:07,15:00:50,false
2622,23456789B,2024-05-31,Viernes,06:55:48,14:46:56,false
2623,34567890C,2024-05-31,Viernes,06:50:10,15:05:18,false
2624,45678901D,2024-05-31,Viernes,07:12:14,14:47:51,false
2625,56789012E,2024-05-31,Viernes,07:08:45,15:04:55,false
2626,12345678A,2024-06-03,Lunes,07:04:54,15:01:13,false
2627,23456789B,2024-06-03,Lunes,07:05:54,15:07:26,false
2628,34567890C,2024-06-03,Lunes,07:06:51,14:55:46,false
2629,45678901D,2024-06-03,Lunes,06:49:47,14:56:53,false
2630,56789012E,2024-06-03,Lunes,06:58:13,15:04:06,false
2631,12345678A,2024-06-04,Martes,07:01:02,14:58:39,false
2632,23456789B,2024-06-04,Martes,07:04:42,14:51:03,false
2633,34567890C,2024-06-04,Martes,07:01:08,15:15:15,false
2634,45678901D,2024-06-04,Martes,07:07:40,15:13:23,false
2635,56789012E,2024-06-04,Martes,07:05:30,14:54:30,false
2636,12345678A,2024-06-05,Miércoles,07:06:36,15:03:31,false
2637,23456789B,2024-06-05,Miércoles,07:10:02,15:00:41,false
2638,34567890C,2024-06-05,Miércoles,07:09:48,15:05:12,false
2639,45678901D,2024-06-05,Miércoles,06:49:34,15:13:58,false
2640,56789012E,2024-06-05,Miércoles,06:48:09,14:50:55,false
2641,12345678A,2024-06-06,Jueves,06:57:03,14:49:24,false
2642,23456789B,2024-06-06,Jueves,07:00:51,15:06:33,false
2643,34567890C,2024-06-06,Jueves,07:13:13,15:07:47,false
2644,45678901D,2024-06-06,Jueves,06:53:15,15:11:55,false
2645,12345678A,2024-06-07,Viernes,07:10:35,15:01:47,false
2646,34567890C,2024-06-07,Viernes,06:49:43,14:58:25,false
2647,45678901D,2024-06-07,Viernes,06:46:58,15:06:10,false
2648,56789012E,2024-06-07,Viernes,07:13:41,14:50:00,false
2649,34567890C,2024-06-10,Lunes,07:06:46,15:14:43,false
2650,45678901D,2024-06-10,Lunes,07:13:59,14:57:04,false
2651,56789012E,2024-06-10,Lunes,06:56:42,14:57:07,false
2652,12345678A,2024-06-11,Martes,06:54:13,15:05:45,false
2653,34567890C,2024-06-11,Martes,07:02:21,14:45:48,false
2654,45678901D,2024-06-11,Martes,06:45:26,14:56:59,false
2655,56789012E,2024-06-11,Martes,06:59:37,14:53:44,false
2656,34567890C,2024-06-12,Miércoles,06:56:43,15:01:07,false
2657,45678901D,2024-06-12,Miércoles,07:10:04,15:08:57,false
2658,56789012E,2024-06-12,Miércoles,07:07:16,15:06:26,false
2659,12345678A,2024-06-13,Jueves,07:06:35,14:53:06,false
2660,23456789B,2024-06-13,Jueves,06:52:06,15:04:02,false
2661,34567890C,2024-06-13,Jueves,06:55:38,14:50:11,false
2662,45678901D,2024-06-13,Jueves,07:00:10,15:05:42,false
2663,56789012E,2024-06-13,Jueves,07:14:57,14:59:24,false
2664,12345678A,2024-06-14,Viernes,07:01:54,14:59:08,false
2665,23456789B,2024-06-14,Viernes,07:15:19,14:52:00,false
2666,34567890C,2024-06-14,Viernes,07:04:36,15:10:32,false
2667,45678901D,2024-06-14,Viernes,06:52:10,14:52:43,false
2668,12345678A,2024-06-17,Lunes,06:46:46,15:06:20,false
2669,34567890C,2024-06-17,Lunes,07:13:26,14:53:55,false
2670,45678901D,2024-06-17,Lunes,07:12:51,15:01:53,false
2671,56789012E,2024-06-17,Lunes,06:57:11,15:13:27,false
2672,12345678A,2024-06-18,Martes,06:56:53,14:51:35,false
2673,23456789B,2024-06-18,Martes,07:14:54,15:09:39,false
2674,34567890C,2024-06-18,Martes,07:11:55,14:46:09,false
2675,45678901D,2024-06-18,Martes,07:08:18,15:07:26,false
2676,56789012E,2024-06-18,Martes,07:13:15,14:55:00,false
2677,12345678A,2024-06-19,Miércoles,06:50:34,15:03:30,false
2678,23456789B,2024-06-19,Miércoles,07:07:04,14:50:37,false
2679,34567890C,2024-06-19,Miércoles,07:11:17,14:53:45,false
2680,45678901D,2024-06-19,Miércoles,07:03:52,15:10:11,false
2681,12345678A,2024-06-20,Jueves,06:53:25,15:00:21,false
2682,23456789B,2024-06-20,Jueves,06:55:54,14:59:31,false
2683,34567890C,2024-06-20,Jueves,06:54:43,15:15:55,false
2684,45678901D,2024-06-20,Jueves,07:14:35,14:57:59,false
2685,12345678A,2024-06-21,Viernes,07:02:04,15:06:19,false
2686,23456789B,2024-06-21,Viernes,07:15:06,14:57:27,false
2687,34567890C,2024-06-21,Viernes,07:03:06,15:13:02,false
2688,12345678A,2024-06-24,Lunes,07:13:34,14:47:56,false
2689,23456789B,2024-06-24,Lunes,07:03:44,15:04:44,false
2690,34567890C,2024-06-24,Lunes,07:01:58,15:03:28,false
2691,45678901D,2024-06-24,Lunes,07:03:07,14:47:17,false
2692,56789012E,2024-06-24,Lunes,07:01:29,15:15:24,false
2693,12345678A,2024-06-25,Martes,07:04:37,14:48:39,false
2694,23456789B,2024-06-25,Martes,07:04:09,15:13:08,false
2695,34567890C,2024-06-25,Martes,07:01:18,14:57:07,false
2696,56789012E,2024-06-25,Martes,07:05:40,14:45:14,false
2697,12345678A,2024-06-26,Miércoles,07:14:10,15:10:28,false
2698,23456789B,2024-06-26,Miércoles,06:54:10,14:49:43,false
2699,34567890C,2024-06-26,Miércoles,07:06:15,15:04:33,false
2700,56789012E,2024-06-26,Miércoles,06:49:30,14:55:54,false
2701,12345678A,2024-06-27,Jueves,07:03:08,15:15:46,false
2702,23456789B,2024-06-27,Jueves,07:04:41,14:47:21,false
2703,34567890C,2024-06-27,Jueves,06:47:50,15:10:25,false
2704,45678901D,2024-06-27,Jueves,07:14:12,14:58:52,false
2705,56789012E,2024-06-27,Jueves,07:06:10,15:10:47,false
2706,12345678A,2024-06-28,Viernes,06:51:41,14:53:49,false
2707,23456789B,2024-06-28,Viernes,07:01:51,14:58:46,false
2708,34567890C,2024-06-28,Viernes,07:11:14,15:13:51,false
2709,45678901D,2024-06-28,Viernes,06:54:11,14:55:33,false
2710,56789012E,2024-06-28,Viernes,06:56:49,15:06:07,false
2711,12345678A,2024-07-01,Lunes,06:57:03,15:06:36,false
2712,23456789B,2024-07-01,Lunes,07:07:40,15:05:12,false
2713,34567890C,2024-07-01,Lunes,06:52:13,14:55:21,false
2714,45678901D,2024-07-01,Lunes,06:54:40,14:49:50,false
2715,56789012E,2024-07-01,Lunes,06:57:41,15:04:12,false
2716,12345678A,2024-07-02,Martes,07:07:37,14:55:43,false
2717,23456789B,2024-07-02,Martes,07:14:00,15:00:02,false
2718,34567890C,2024-07-02,Martes,07:05:12,14:55:35,false
2719,45678901D,2024-07-02,Martes,06:55:59,15:07:06,false
2720,56789012E,2024-07-02,Martes,06:57:57,14:58:26,false
2721,12345678A,2024-07-03,Miércoles,06:49:00,15:02:59,false
2722,23456789B,2024-07-03,Miércoles,06:53:15,14:48:59,false
2723,34567890C,2024-07-03,Miércoles,07:11:33,14:58:12,false
2724,45678901D,2024-07-03,Miércoles,07:11:40,14:49:25,false
2725,56789012E,2024-07-03,Miércoles,06:57:27,15:13:25,false
2726,12345678A,2024-07-04,Jueves,07:09:53,15:09:04,false
2727,23456789B,2024-07-04,Jueves,06:48:46,14:59:48,false
2728,34567890C,2024-07-04,Jueves,06:50:49,15:09:11,false
2729,45678901D,2024-07-04,Jueves,06:55:13,14:47:36,false
2730,56789012E,2024-07-04,Jueves,07:10:42,14:57:34,false
2731,12345678A,2024-07-05,Viernes,07:01:35,15:09:21,false
2732,23456789B,2024-07-05,Viernes,06:48:45,15:08:35,false
2733,34567890C,2024-07-05,Viernes,07:00:57,15:11:47,false
2734,45678901D,2024-07-05,Viernes,06:47:53,14:45:39,false
2735,56789012E,2024-07-05,Viernes,06:47:56,14:56:26,false
2736,12345678A,2024-07-08,Lunes,07:04:34,14:58:41,false
2737,23456789B,2024-07-08,Lunes,07:05:51,14:59:08,false
2738,34567890C,2024-07-08,Lunes,07:13:32,14:53:04,false
2739,45678901D,2024-07-08,Lunes,07:01:45,14:59:34,false
2740,56789012E,2024-07-08,Lunes,07:02:13,14:53:44,false
2741,12345678A,2024-07-09,Martes,06:49:09,15:15:07,false
2742,23456789B,2024-07-09,Martes,07:08:10,15:11:18,false
2743,34567890C,2024-07-09,Martes,07:13:14,15:13:28,false
2744,45678901D,2024-07-09,Martes,07:09:06,14:58:11,false
2745,56789012E,2024-07-09,Martes,07:01:15,14:48:59,false
2746,12345678A,2024-07-10,Miércoles,06:57:50,15:05:41,false
2747,23456789B,2024-07-10,Miércoles,06:47:34,15:05:41,false
2748,34567890C,2024-07-10,Miércoles,06:56:57,15:11:49,false
2749,45678901D,2024-07-10,Miércoles,06:47:21,15:10:53,false
2750,56789012E,2024-07-10,Miércoles,07:05:55,14:46:07,false
2751,12345678A,2024-07-11,Jueves,06:52:29,15:00:19,false
2752,23456789B,2024-07-11,Jueves,07:08:23,15:08:26,false
2753,34567890C,2024-07-11,Jueves,07:07:02,14:59:35,false
2754,45678901D,2024-07-11,Jueves,06:52:17,14:56:25,false
2755,12345678A,2024-07-12,Viernes,07:12:31,15:01:24,false
2756,23456789B,2024-07-12,Viernes,06:46:25,15:12:01,false
2757,34567890C,2024-07-12,Viernes,07:14:52,14:48:05,false
2758,45678901D,2024-07-12,Viernes,06:55:59,14:57:12,false
2759,56789012E,2024-07-12,Viernes,07:02:05,15:15:50,false
2760,12345678A,2024-07-15,Lunes,06:53:12,14:51:41,false
2761,23456789B,2024-07-15,Lunes,06:49:03,14:47:59,false
2762,34567890C,2024-07-15,Lunes,07:07:06,14:49:19,false
2763,45678901D,2024-07-15,Lunes,07:04:10,14:53:53,false
2764,56789012E,2024-07-15,Lunes,07:15:32,14:58:31,false
2765,12345678A,2024-07-16,Martes,06:48:20,14:47:41,false
2766,23456789B,2024-07-16,Martes,07:10:00,15:03:26,false
2767,34567890C,2024-07-16,Martes,07:04:43,15:10:44,false
2768,45678901D,2024-07-16,Martes,07:15:23,14:52:12,false
2769,56789012E,2024-07-16,Martes,06:51:14,15:13:49,false
2770,12345678A,2024-07-17,Miércoles,07:00:05,14:51:51,false
2771,23456789B,2024-07-17,Miércoles,06:46:46,15:03:44,false
2772,34567890C,2024-07-17,Miércoles,06:51:00,14:47:56,false
2773,56789012E,2024-07-17,Miércoles,06:48:38,15:02:06,false
2774,12345678A,2024-07-18,Jueves,06:53:58,14:52:04,false
2775,23456789B,2024-07-18,Jueves,07:08:14,14:54:08,false
2776,34567890C,2024-07-18,Jueves,07:11:12,14:47:03,false
2777,45678901D,2024-07-18,Jueves,07:15:12,15:03:09,false
2778,56789012E,2024-07-18,Jueves,06:56:58,15:14:32,false
2779,12345678A,2024-07-19,Viernes,07:04:16,15:01:50,false
2780,23456789B,2024-07-19,Viernes,06:47:13,15:05:34,false
2781,34567890C,2024-07-19,Viernes,07:05:53,14:54:22,false
2782,45678901D,2024-07-19,Viernes,06:59:02,14:46:35,false
2783,56789012E,2024-07-19,Viernes,07:07:59,14:46:08,false
2784,12345678A,2024-07-22,Lunes,06:49:30,14:55:34,false
2785,23456789B,2024-07-22,Lunes,06:53:09,14:55:06,false
2786,34567890C,2024-07-22,Lunes,07:07:36,14:55:09,false
2787,45678901D,2024-07-22,Lunes,07:12:23,14:45:26,false
2788,56789012E,2024-07-22,Lunes,07:01:01,14:56:21,false
2789,12345678A,2024-07-23,Martes,06:54:12,14:51:34,false
2790,45678901D,2024-07-23,Martes,06:51:26,15:09:42,false
2791,56789012E,2024-07-23,Martes,07:14:28,15:07:20,false
2792,12345678A,2024-07-24,Miércoles,06:47:45,14:47:54,false
2793,23456789B,2024-07-24,Miércoles,07:08:44,14:58:08,false
2794,34567890C,2024-07-24,Miércoles,07:08:11,15:15:11,false
2795,45678901D,2024-07-24,Miércoles,06:45:49,15:07:02,false
2796,56789012E,2024-07-24,Miércoles,06:55:37,14:55:35,false
2797,12345678A,2024-07-25,Jueves,06:46:07,15:01:41,false
2798,23456789B,2024-07-25,Jueves,06:51:49,14:57:02,false
2799,34567890C,2024-07-25,Jueves,06:47:21,14:47:43,false
2800,56789012E,2024-07-25,Jueves,07:09:31,15:04:58,false
2801,12345678A,2024-07-26,Viernes,07:00:25,15:01:11,false
2802,23456789B,2024-07-26,Viernes,07:13:56,14:53:20,false
2803,34567890C,2024-07-26,Viernes,07:02:56,14:55:54,false
2804,45678901D,2024-07-26,Viernes,07:03:05,14:49:48,false
2805,56789012E,2024-07-26,Viernes,07:01:06,14:55:59,false
2806,12345678A,2024-07-29,Lunes,06:51:16,15:15:33,false
2807,23456789B,2024-07-29,Lunes,07:08:16,15:15:01,false
2808,34567890C,2024-07-29,Lunes,06:47:21,14:55:34,false
2809,45678901D,2024-07-29,Lunes,07:08:39,14:57:15,false
2810,56789012E,2024-07-29,Lunes,07:01:51,15:11:45,false
2811,12345678A,2024-07-30,Martes,06:50:55,15:10:58,false
2812,23456789B,2024-07-30,Martes,07:10:18,15:02:50,false
2813,34567890C,2024-07-30,Martes,06:56:52,14:55:01,false
2814,45678901D,2024-07-30,Martes,07:07:16,14:55:08,false
2815,56789012E,2024-07-30,Martes,07:10:45,14:54:05,false
2816,12345678A,2024-07-31,Miércoles,06:45:39,14:56:17,false
2817,23456789B,2024-07-31,Miércoles,07:00:07,15:04:27,false
2818,34567890C,2024-07-31,Miércoles,06:50:31,15:04:25,false
2819,45678901D,2024-07-31,Miércoles,06:45:35,14:58:34,false
2820,56789012E,2024-07-31,Miércoles,07:15:28,14:56:36,false
2821,12345678A,2024-08-01,Jueves,06:50:45,14:54:16,false
2822,23456789B,2024-08-01,Jueves,06:52:03,14:45:52,false
2823,34567890C,2024-08-01,Jueves,06:57:58,14:50:12,false
2824,45678901D,2024-08-01,Jueves,06:58:17,15:03:59,false
2825,56789012E,2024-08-01,Jueves,06:53:08,14:55:25,false
2826,12345678A,2024-08-02,Viernes,06:46:35,14:52:54,false
2827,23456789B,2024-08-02,Viernes,07:11:18,15:08:48,false
2828,34567890C,2024-08-02,Viernes,07:04:09,15:01:25,false
2829,45678901D,2024-08-02,Viernes,07:12:02,14:57:21,false
2830,56789012E,2024-08-02,Viernes,07:14:44,15:06:46,false
2831,12345678A,2024-08-05,Lunes,06:59:31,15:08:24,false
2832,23456789B,2024-08-05,Lunes,06:46:01,14:59:01,false
2833,34567890C,2024-08-05,Lunes,06:47:12,14:48:26,false
2834,45678901D,2024-08-05,Lunes,06:53:08,15:09:30,false
2835,56789012E,2024-08-05,Lunes,06:57:16,15:13:50,false
2836,12345678A,2024-08-06,Martes,07:10:37,14:53:09,false
2837,23456789B,2024-08-06,Martes,07:08:44,14:49:49,false
2838,34567890C,2024-08-06,Martes,06:50:20,14:58:12,false
2839,45678901D,2024-08-06,Martes,06:51:55,15:15:08,false
2840,56789012E,2024-08-06,Martes,07:04:18,15:14:45,false
2841,12345678A,2024-08-07,Miércoles,06:52:22,15:15:51,false
2842,23456789B,2024-08-07,Miércoles,07:10:48,14:49:43,false
2843,34567890C,2024-08-07,Miércoles,07:10:54,14:47:22,false
2844,45678901D,2024-08-07,Miércoles,07:04:35,15:05:51,false
2845,56789012E,2024-08-07,Miércoles,06:47:39,14:49:07,false
2846,12345678A,2024-08-08,Jueves,06:50:10,14:45:00,false
2847,34567890C,2024-08-08,Jueves,06:54:58,15:12:39,false
2848,45678901D,2024-08-08,Jueves,07:12:14,15:10:59,false
2849,56789012E,2024-08-08,Jueves,07:13:16,15:07:24,false
2850,12345678A,2024-08-09,Viernes,07:15:57,15:00:41,false
2851,23456789B,2024-08-09,Viernes,06:55:10,14:47:38,false
2852,34567890C,2024-08-09,Viernes,07:12:43,15:10:37,false
2853,45678901D,2024-08-09,Viernes,07:07:46,14:50:16,false
2854,56789012E,2024-08-09,Viernes,06:47:13,15:10:27,false
2855,12345678A,2024-08-12,Lunes,06:58:32,14:56:22,false
2856,23456789B,2024-08-12,Lunes,06:58:45,15:00:32,false
2857,34567890C,2024-08-12,Lunes,06:48:46,15:09:35,false
2858,45678901D,2024-08-12,Lunes,07:15:07,14:59:02,false
2859,56789012E,2024-08-12,Lunes,07:07:29,14:46:12,false
2860,12345678A,2024-08-13,Martes,07:02:41,15:04:42,false
2861,23456789B,2024-08-13,Martes,06:49:21,14:52:43,false
2862,56789012E,2024-08-13,Martes,06:46:25,14:54:31,false
2863,12345678A,2024-08-14,Miércoles,06:58:29,15:10:11,false
2864,23456789B,2024-08-14,Miércoles,06:49:30,15:00:54,false
2865,34567890C,2024-08-14,Miércoles,07:02:06,14:47:37,false
2866,45678901D,2024-08-14,Miércoles,07:04:00,15:01:56,false
2867,56789012E,2024-08-14,Miércoles,07:09:24,15:05:15,false
2868,12345678A,2024-08-16,Viernes,07:03:02,15:14:54,false
2869,23456789B,2024-08-16,Viernes,07:00:33,14:52:35,false
2870,34567890C,2024-08-16,Viernes,07:11:03,15:06:20,false
2871,45678901D,2024-08-16,Viernes,06:58:38,15:12:05,false
2872,56789012E,2024-08-16,Viernes,07:06:42,14:53:06,false
2873,12345678A,2024-08-19,Lunes,06:57:30,14:55:45,false
2874,23456789B,2024-08-19,Lunes,07:02:28,15:06:07,false
2875,34567890C,2024-08-19,Lunes,06:57:55,15:08:46,false
2876,45678901D,2024-08-19,Lunes,07:05:48,15:01:24,false
